time,steps
2024-06-28 16:41:37,10
2024-06-28 17:11:37,93
2024-06-28 17:41:37,58
2024-06-28 18:11:37,44
2024-06-28 18:41:37,26
2024-06-28 19:11:37,33
2024-06-28 19:41:37,90
2024-06-28 20:11:37,11
2024-06-28 20:41:37,72
2024-06-28 21:11:37,27
2024-06-28 21:41:37,78
2024-06-28 22:11:37,19
2024-06-28 22:41:37,65
2024-06-28 23:11:37,30
2024-06-28 23:41:37,75
2024-06-29 00:11:37,81
2024-06-29 00:41:37,77
2024-06-29 01:11:37,31
2024-06-29 01:41:37,24
2024-06-29 02:11:37,76
2024-06-29 02:41:37,57
2024-06-29 03:11:37,99
2024-06-29 03:41:37,13
2024-06-29 04:11:37,21
2024-06-29 04:41:37,12
2024-06-29 05:11:37,25
2024-06-29 05:41:37,90
2024-06-29 06:11:37,20
2024-06-29 06:41:37,63
2024-06-29 07:11:37,5
2024-06-29 07:41:37,14
2024-06-29 08:11:37,88
2024-06-29 08:41:37,77
2024-06-29 09:11:37,48
2024-06-29 09:41:37,54
2024-06-29 10:11:37,93
2024-06-29 10:41:37,92
2024-06-29 11:11:37,13
2024-06-29 11:41:37,85
2024-06-29 12:11:37,47
2024-06-29 12:41:37,91
2024-06-29 13:11:37,47
2024-06-29 13:41:37,73
2024-06-29 14:11:37,11
2024-06-29 14:41:37,100
2024-06-29 15:11:37,19
2024-06-29 15:41:37,98
2024-06-29 16:11:37,53
2024-06-29 16:41:37,14
2024-06-29 17:11:37,43
2024-06-29 17:41:37,29
2024-06-29 18:11:37,73
2024-06-29 18:41:37,57
2024-06-29 19:11:37,61
2024-06-29 19:41:37,56
2024-06-29 20:11:37,25
2024-06-29 20:41:37,31
2024-06-29 21:11:37,63
2024-06-29 21:41:37,96
2024-06-29 22:11:37,47
2024-06-29 22:41:37,28
2024-06-29 23:11:37,22
2024-06-29 23:41:37,5
2024-06-30 00:11:37,29
2024-06-30 00:41:37,63
2024-06-30 01:11:37,91
2024-06-30 01:41:37,36
2024-06-30 02:11:37,17
2024-06-30 02:41:37,93
2024-06-30 03:11:37,11
2024-06-30 03:41:37,69
2024-06-30 04:11:37,52
2024-06-30 04:41:37,10
2024-06-30 05:11:37,16
2024-06-30 05:41:37,78
2024-06-30 06:11:37,74
2024-06-30 06:41:37,9
2024-06-30 07:11:37,82
2024-06-30 07:41:37,20
2024-06-30 08:11:37,81
2024-06-30 08:41:37,73
2024-06-30 09:11:37,39
2024-06-30 09:41:37,3
2024-06-30 10:11:37,59
2024-06-30 10:41:37,6
2024-06-30 11:11:37,93
2024-06-30 11:41:37,52
2024-06-30 12:11:37,7
2024-06-30 12:41:37,37
2024-06-30 13:11:37,29
2024-06-30 13:41:37,50
2024-06-30 14:11:37,41
2024-06-30 14:41:37,18
2024-06-30 15:11:37,32
2024-06-30 15:41:37,77
2024-06-30 16:11:37,76
2024-06-30 16:41:37,43
2024-06-30 17:11:37,57
2024-06-30 17:41:37,42
2024-06-30 18:11:37,78
2024-06-30 18:41:37,67
2024-06-30 19:11:37,31
2024-06-30 19:41:37,44
2024-06-30 20:11:37,53
2024-06-30 20:41:37,70
2024-06-30 21:11:37,74
2024-06-30 21:41:37,34
2024-06-30 22:11:37,100
2024-06-30 22:41:37,57
2024-06-30 23:11:37,26
2024-06-30 23:41:37,30
2024-07-01 00:11:37,1
2024-07-01 00:41:37,34
2024-07-01 01:11:37,75
2024-07-01 01:41:37,80
2024-07-01 02:11:37,63
2024-07-01 02:41:37,11
2024-07-01 03:11:37,71
2024-07-01 03:41:37,31
2024-07-01 04:11:37,68
2024-07-01 04:41:37,89
2024-07-01 05:11:37,87
2024-07-01 05:41:37,81
2024-07-01 06:11:37,65
2024-07-01 06:41:37,27
2024-07-01 07:11:37,90
2024-07-01 07:41:37,69
2024-07-01 08:11:37,78
2024-07-01 08:41:37,77
2024-07-01 09:11:37,4
2024-07-01 09:41:37,3
2024-07-01 10:11:37,42
2024-07-01 10:41:37,27
2024-07-01 11:11:37,65
2024-07-01 11:41:37,23
2024-07-01 12:11:37,35
2024-07-01 12:41:37,66
2024-07-01 13:11:37,23
time,steps
2024-06-10 17:18:38,19
2024-06-10 17:48:38,8
2024-06-10 18:18:38,96
2024-06-10 18:48:38,58
2024-06-10 19:18:38,48
2024-06-10 19:48:38,1
2024-06-10 20:18:38,36
2024-06-10 20:48:38,77
2024-06-10 21:18:38,65
2024-06-10 21:48:38,24
2024-06-10 22:18:38,88
2024-06-10 22:48:38,22
2024-06-10 23:18:38,8
2024-06-10 23:48:38,34
2024-06-11 00:18:38,85
2024-06-11 00:48:38,90
2024-06-11 01:18:38,63
2024-06-11 01:48:38,41
2024-06-11 02:18:38,17
2024-06-11 02:48:38,81
2024-06-11 03:18:38,90
2024-06-11 03:48:38,84
2024-06-11 04:18:38,45
2024-06-11 04:48:38,76
2024-06-11 05:18:38,24
2024-06-11 05:48:38,58
2024-06-11 06:18:38,94
2024-06-11 06:48:38,38
2024-06-11 07:18:38,2
2024-06-11 07:48:38,98
2024-06-11 08:18:38,92
2024-06-11 08:48:38,57
2024-06-11 09:18:38,96
2024-06-11 09:48:38,49
2024-06-11 10:18:38,83
2024-06-11 10:48:38,75
2024-06-11 11:18:38,0
2024-06-11 11:48:38,58
2024-06-11 12:18:38,37
2024-06-11 12:48:38,80
2024-06-11 13:18:38,48
2024-06-11 13:48:38,99
2024-06-11 14:18:38,15
2024-06-11 14:48:38,86
2024-06-11 15:18:38,80
2024-06-11 15:48:38,38
2024-06-11 16:18:38,50
2024-06-11 16:48:38,82
2024-06-11 17:18:38,73
2024-06-11 17:48:38,44
2024-06-11 18:18:38,80
2024-06-11 18:48:38,60
2024-06-11 19:18:38,8
2024-06-11 19:48:38,17
2024-06-11 20:18:38,33
2024-06-11 20:48:38,100
2024-06-11 21:18:38,37
2024-06-11 21:48:38,98
2024-06-11 22:18:38,82
2024-06-11 22:48:38,89
2024-06-11 23:18:38,86
2024-06-11 23:48:38,20
2024-06-12 00:18:38,59
2024-06-12 00:48:38,49
2024-06-12 01:18:38,12
2024-06-12 01:48:38,78
2024-06-12 02:18:38,75
2024-06-12 02:48:38,51
2024-06-12 03:18:38,75
2024-06-12 03:48:38,0
2024-06-12 04:18:38,44
2024-06-12 04:48:38,27
2024-06-12 05:18:38,30
2024-06-12 05:48:38,29
2024-06-12 06:18:38,64
2024-06-12 06:48:38,29
2024-06-12 07:18:38,54
2024-06-12 07:48:38,31
2024-06-12 08:18:38,81
2024-06-12 08:48:38,15
2024-06-12 09:18:38,2
2024-06-12 09:48:38,71
2024-06-12 10:18:38,97
2024-06-12 10:48:38,14
2024-06-12 11:18:38,31
2024-06-12 11:48:38,57
2024-06-12 12:18:38,62
2024-06-12 12:48:38,96
2024-06-12 13:18:38,39
2024-06-12 13:48:38,8
2024-06-12 14:18:38,95
2024-06-12 14:48:38,10
2024-06-12 15:18:38,34
2024-06-12 15:48:38,86
2024-06-12 16:18:38,48
2024-06-12 16:48:38,71
2024-06-12 17:18:38,41
2024-06-12 17:48:38,71
2024-06-12 18:18:38,9
2024-06-12 18:48:38,51
2024-06-12 19:18:38,74
2024-06-12 19:48:38,90
2024-06-12 20:18:38,6
2024-06-12 20:48:38,1
2024-06-12 21:18:38,66
2024-06-12 21:48:38,61
2024-06-12 22:18:38,9
2024-06-12 22:48:38,38
2024-06-12 23:18:38,88
2024-06-12 23:48:38,39
2024-06-13 00:18:38,59
2024-06-13 00:48:38,100
2024-06-13 01:18:38,21
2024-06-13 01:48:38,77
2024-06-13 02:18:38,70
2024-06-13 02:48:38,13
2024-06-13 03:18:38,32
2024-06-13 03:48:38,57
2024-06-13 04:18:38,36
2024-06-13 04:48:38,71
2024-06-13 05:18:38,34
2024-06-13 05:48:38,19
2024-06-13 06:18:38,2
2024-06-13 06:48:38,98
2024-06-13 07:18:38,16
2024-06-13 07:48:38,5
2024-06-13 08:18:38,23
2024-06-13 08:48:38,49
2024-06-13 09:18:38,77
2024-06-13 09:48:38,76
2024-06-13 10:18:38,13
2024-06-13 10:48:38,74
2024-06-13 11:18:38,1
2024-06-13 11:48:38,66
2024-06-13 12:18:38,72
2024-06-13 12:48:38,31
2024-06-13 13:18:38,62
2024-06-13 13:48:38,25
2024-06-13 14:18:38,20
2024-06-13 14:48:38,100
2024-06-13 15:18:38,12
2024-06-13 15:48:38,13
2024-06-13 16:18:38,86
2024-06-13 16:48:38,92
2024-06-13 17:18:38,23
2024-06-13 17:48:38,15
2024-06-13 18:18:38,56
2024-06-13 18:48:38,26
2024-06-13 19:18:38,28
2024-06-13 19:48:38,33
2024-06-13 20:18:38,84
2024-06-13 20:48:38,37
2024-06-13 21:18:38,69
2024-06-13 21:48:38,34
2024-06-13 22:18:38,76
2024-06-13 22:48:38,71
2024-06-13 23:18:38,2
2024-06-13 23:48:38,11
2024-06-14 00:18:38,22
2024-06-14 00:48:38,4
2024-06-14 01:18:38,0
2024-06-14 01:48:38,60
2024-06-14 02:18:38,49
2024-06-14 02:48:38,61
2024-06-14 03:18:38,85
2024-06-14 03:48:38,69
2024-06-14 04:18:38,96
2024-06-14 04:48:38,20
2024-06-14 05:18:38,67
2024-06-14 05:48:38,54
2024-06-14 06:18:38,70
2024-06-14 06:48:38,18
2024-06-14 07:18:38,19
2024-06-14 07:48:38,0
2024-06-14 08:18:38,17
2024-06-14 08:48:38,55
2024-06-14 09:18:38,39
2024-06-14 09:48:38,55
2024-06-14 10:18:38,74
2024-06-14 10:48:38,40
2024-06-14 11:18:38,64
2024-06-14 11:48:38,37
2024-06-14 12:18:38,18
2024-06-14 12:48:38,84
2024-06-14 13:18:38,47
2024-06-14 13:48:38,28
2024-06-14 14:18:38,22
2024-06-14 14:48:38,86
2024-06-14 15:18:38,100
2024-06-14 15:48:38,65
2024-06-14 16:18:38,10
2024-06-14 16:48:38,33
2024-06-14 17:18:38,58
2024-06-14 17:48:38,23
2024-06-14 18:18:38,85
2024-06-14 18:48:38,63
2024-06-14 19:18:38,39
2024-06-14 19:48:38,39
2024-06-14 20:18:38,9
2024-06-14 20:48:38,35
2024-06-14 21:18:38,63
2024-06-14 21:48:38,26
2024-06-14 22:18:38,94
2024-06-14 22:48:38,4
2024-06-14 23:18:38,27
2024-06-14 23:48:38,22
2024-06-15 00:18:38,50
2024-06-15 00:48:38,99
2024-06-15 01:18:38,86
2024-06-15 01:48:38,52
2024-06-15 02:18:38,64
2024-06-15 02:48:38,87
2024-06-15 03:18:38,91
2024-06-15 03:48:38,29
2024-06-15 04:18:38,86
2024-06-15 04:48:38,76
2024-06-15 05:18:38,5
2024-06-15 05:48:38,6
2024-06-15 06:18:38,91
2024-06-15 06:48:38,41
2024-06-15 07:18:38,29
2024-06-15 07:48:38,45
2024-06-15 08:18:38,73
2024-06-15 08:48:38,76
2024-06-15 09:18:38,61
2024-06-15 09:48:38,0
2024-06-15 10:18:38,73
2024-06-15 10:48:38,3
2024-06-15 11:18:38,84
2024-06-15 11:48:38,73
2024-06-15 12:18:38,7
2024-06-15 12:48:38,74
2024-06-15 13:18:38,3
2024-06-15 13:48:38,27
2024-06-15 14:18:38,43
2024-06-15 14:48:38,6
2024-06-15 15:18:38,49
2024-06-15 15:48:38,28
2024-06-15 16:18:38,29
2024-06-15 16:48:38,20
2024-06-15 17:18:38,14
2024-06-15 17:48:38,19
2024-06-15 18:18:38,23
2024-06-15 18:48:38,78
2024-06-15 19:18:38,55
2024-06-15 19:48:38,39
2024-06-15 20:18:38,100
2024-06-15 20:48:38,12
2024-06-15 21:18:38,54
2024-06-15 21:48:38,91
2024-06-15 22:18:38,20
2024-06-15 22:48:38,67
2024-06-15 23:18:38,20
2024-06-15 23:48:38,5
2024-06-16 00:18:38,18
2024-06-16 00:48:38,76
2024-06-16 01:18:38,18
2024-06-16 01:48:38,26
2024-06-16 02:18:38,59
2024-06-16 02:48:38,83
2024-06-16 03:18:38,62
2024-06-16 03:48:38,29
2024-06-16 04:18:38,16
2024-06-16 04:48:38,80
2024-06-16 05:18:38,64
2024-06-16 05:48:38,26
2024-06-16 06:18:38,89
2024-06-16 06:48:38,16
2024-06-16 07:18:38,96
2024-06-16 07:48:38,93
2024-06-16 08:18:38,99
2024-06-16 08:48:38,57
2024-06-16 09:18:38,89
2024-06-16 09:48:38,83
2024-06-16 10:18:38,72
2024-06-16 10:48:38,13
2024-06-16 11:18:38,13
2024-06-16 11:48:38,35
2024-06-16 12:18:38,83
2024-06-16 12:48:38,47
2024-06-16 13:18:38,4
2024-06-16 13:48:38,19
2024-06-16 14:18:38,30
2024-06-16 14:48:38,11
2024-06-16 15:18:38,81
2024-06-16 15:48:38,85
2024-06-16 16:18:38,90
2024-06-16 16:48:38,31
2024-06-16 17:18:38,34
2024-06-16 17:48:38,5
2024-06-16 18:18:38,84
2024-06-16 18:48:38,15
2024-06-16 19:18:38,87
2024-06-16 19:48:38,9
2024-06-16 20:18:38,70
2024-06-16 20:48:38,88
2024-06-16 21:18:38,6
2024-06-16 21:48:38,31
2024-06-16 22:18:38,24
2024-06-16 22:48:38,14
2024-06-16 23:18:38,93
2024-06-16 23:48:38,88
2024-06-17 00:18:38,28
2024-06-17 00:48:38,1
2024-06-17 01:18:38,5
2024-06-17 01:48:38,35
2024-06-17 02:18:38,61
2024-06-17 02:48:38,61
2024-06-17 03:18:38,53
2024-06-17 03:48:38,14
2024-06-17 04:18:38,50
2024-06-17 04:48:38,24
2024-06-17 05:18:38,60
2024-06-17 05:48:38,83
2024-06-17 06:18:38,78
2024-06-17 06:48:38,61
2024-06-17 07:18:38,43
2024-06-17 07:48:38,35
2024-06-17 08:18:38,42
2024-06-17 08:48:38,30
2024-06-17 09:18:38,78
2024-06-17 09:48:38,99
2024-06-17 10:18:38,56
2024-06-17 10:48:38,60
2024-06-17 11:18:38,60
2024-06-17 11:48:38,19
2024-06-17 12:18:38,90
2024-06-17 12:48:38,34
2024-06-17 13:18:38,28
2024-06-17 13:48:38,55
2024-06-17 14:18:38,67
2024-06-17 14:48:38,9
2024-06-17 15:18:38,31
2024-06-17 15:48:38,3
2024-06-17 16:18:38,2
2024-06-17 16:48:38,15
2024-06-17 17:18:38,12
2024-06-17 17:48:38,25
2024-06-17 18:18:38,89
2024-06-17 18:48:38,0
2024-06-17 19:18:38,93
2024-06-17 19:48:38,64
2024-06-17 20:18:38,87
2024-06-17 20:48:38,54
2024-06-17 21:18:38,69
2024-06-17 21:48:38,47
2024-06-17 22:18:38,25
2024-06-17 22:48:38,52
2024-06-17 23:18:38,85
2024-06-17 23:48:38,96
2024-06-18 00:18:38,58
2024-06-18 00:48:38,24
2024-06-18 01:18:38,64
2024-06-18 01:48:38,82
2024-06-18 02:18:38,40
2024-06-18 02:48:38,76
2024-06-18 03:18:38,32
2024-06-18 03:48:38,50
2024-06-18 04:18:38,50
2024-06-18 04:48:38,75
2024-06-18 05:18:38,81
2024-06-18 05:48:38,84
2024-06-18 06:18:38,92
2024-06-18 06:48:38,49
2024-06-18 07:18:38,15
2024-06-18 07:48:38,0
2024-06-18 08:18:38,68
2024-06-18 08:48:38,54
2024-06-18 09:18:38,3
2024-06-18 09:48:38,9
2024-06-18 10:18:38,72
2024-06-18 10:48:38,19
2024-06-18 11:18:38,35
2024-06-18 11:48:38,97
2024-06-18 12:18:38,34
2024-06-18 12:48:38,49
2024-06-18 13:18:38,1
2024-06-18 13:48:38,40
2024-06-18 14:18:38,30
2024-06-18 14:48:38,13
2024-06-18 15:18:38,48
2024-06-18 15:48:38,35
2024-06-18 16:18:38,90
2024-06-18 16:48:38,88
2024-06-18 17:18:38,16
2024-06-18 17:48:38,34
2024-06-18 18:18:38,8
2024-06-18 18:48:38,93
2024-06-18 19:18:38,13
2024-06-18 19:48:38,17
2024-06-18 20:18:38,1
2024-06-18 20:48:38,83
2024-06-18 21:18:38,97
2024-06-18 21:48:38,22
2024-06-18 22:18:38,83
2024-06-18 22:48:38,21
2024-06-18 23:18:38,55
2024-06-18 23:48:38,3
2024-06-19 00:18:38,37
2024-06-19 00:48:38,20
2024-06-19 01:18:38,25
2024-06-19 01:48:38,85
2024-06-19 02:18:38,54
2024-06-19 02:48:38,45
2024-06-19 03:18:38,11
2024-06-19 03:48:38,36
2024-06-19 04:18:38,29
2024-06-19 04:48:38,27
2024-06-19 05:18:38,82
2024-06-19 05:48:38,1
2024-06-19 06:18:38,59
2024-06-19 06:48:38,2
2024-06-19 07:18:38,68
2024-06-19 07:48:38,35
2024-06-19 08:18:38,86
2024-06-19 08:48:38,92
2024-06-19 09:18:38,9
2024-06-19 09:48:38,96
2024-06-19 10:18:38,79
2024-06-19 10:48:38,18
2024-06-19 11:18:38,49
2024-06-19 11:48:38,59
2024-06-19 12:18:38,16
2024-06-19 12:48:38,16
2024-06-19 13:18:38,52
2024-06-19 13:48:38,5
2024-06-19 14:18:38,4
2024-06-19 14:48:38,43
2024-06-19 15:18:38,26
2024-06-19 15:48:38,5
2024-06-19 16:18:38,36
2024-06-19 16:48:38,46
2024-06-19 17:18:38,29
2024-06-19 17:48:38,34
2024-06-19 18:18:38,69
2024-06-19 18:48:38,2
2024-06-19 19:18:38,89
2024-06-19 19:48:38,47
2024-06-19 20:18:38,75
2024-06-19 20:48:38,76
2024-06-19 21:18:38,3
2024-06-19 21:48:38,73
2024-06-19 22:18:38,67
2024-06-19 22:48:38,97
2024-06-19 23:18:38,96
2024-06-19 23:48:38,97
2024-06-20 00:18:38,80
2024-06-20 00:48:38,7
2024-06-20 01:18:38,2
2024-06-20 01:48:38,85
2024-06-20 02:18:38,59
2024-06-20 02:48:38,78
2024-06-20 03:18:38,72
2024-06-20 03:48:38,97
2024-06-20 04:18:38,40
2024-06-20 04:48:38,99
2024-06-20 05:18:38,6
2024-06-20 05:48:38,38
2024-06-20 06:18:38,38
2024-06-20 06:48:38,55
2024-06-20 07:18:38,66
2024-06-20 07:48:38,82
2024-06-20 08:18:38,22
2024-06-20 08:48:38,13
2024-06-20 09:18:38,50
2024-06-20 09:48:38,83
2024-06-20 10:18:38,7
2024-06-20 10:48:38,68
2024-06-20 11:18:38,6
2024-06-20 11:48:38,81
2024-06-20 12:18:38,49
2024-06-20 12:48:38,52
2024-06-20 13:18:38,8
2024-06-20 13:48:38,49
2024-06-20 14:18:38,42
2024-06-20 14:48:38,100
2024-06-20 15:18:38,60
2024-06-20 15:48:38,3
2024-06-20 16:18:38,99
2024-06-20 16:48:38,18
2024-06-20 17:18:38,26
2024-06-20 17:48:38,65
2024-06-20 18:18:38,60
2024-06-20 18:48:38,89
2024-06-20 19:18:38,68
2024-06-20 19:48:38,6
2024-06-20 20:18:38,26
2024-06-20 20:48:38,47
2024-06-20 21:18:38,4
2024-06-20 21:48:38,98
2024-06-20 22:18:38,41
2024-06-20 22:48:38,21
2024-06-20 23:18:38,74
2024-06-20 23:48:38,94
2024-06-21 00:18:38,67
2024-06-21 00:48:38,86
2024-06-21 01:18:38,44
2024-06-21 01:48:38,16
2024-06-21 02:18:38,62
2024-06-21 02:48:38,26
2024-06-21 03:18:38,27
2024-06-21 03:48:38,59
2024-06-21 04:18:38,59
2024-06-21 04:48:38,47
2024-06-21 05:18:38,27
2024-06-21 05:48:38,20
2024-06-21 06:18:38,12
2024-06-21 06:48:38,85
2024-06-21 07:18:38,87
2024-06-21 07:48:38,25
2024-06-21 08:18:38,41
2024-06-21 08:48:38,86
2024-06-21 09:18:38,60
2024-06-21 09:48:38,29
2024-06-21 10:18:38,8
2024-06-21 10:48:38,42
2024-06-21 11:18:38,38
2024-06-21 11:48:38,68
2024-06-21 12:18:38,50
2024-06-21 12:48:38,29
2024-06-21 13:18:38,69
2024-06-21 13:48:38,4
2024-06-21 14:18:38,76
2024-06-21 14:48:38,41
2024-06-21 15:18:38,45
2024-06-21 15:48:38,85
2024-06-21 16:18:38,17
2024-06-21 16:48:38,48
2024-06-21 17:18:38,89
2024-06-21 17:48:38,88
2024-06-21 18:18:38,78
2024-06-21 18:48:38,60
2024-06-21 19:18:38,8
2024-06-21 19:48:38,44
2024-06-21 20:18:38,66
2024-06-21 20:48:38,47
2024-06-21 21:18:38,52
2024-06-21 21:48:38,7
2024-06-21 22:18:38,80
2024-06-21 22:48:38,80
2024-06-21 23:18:38,85
2024-06-21 23:48:38,88
2024-06-22 00:18:38,75
2024-06-22 00:48:38,67
2024-06-22 01:18:38,83
2024-06-22 01:48:38,31
2024-06-22 02:18:38,73
2024-06-22 02:48:38,27
2024-06-22 03:18:38,98
2024-06-22 03:48:38,70
2024-06-22 04:18:38,86
2024-06-22 04:48:38,53
2024-06-22 05:18:38,4
2024-06-22 05:48:38,4
2024-06-22 06:18:38,83
2024-06-22 06:48:38,2
2024-06-22 07:18:38,23
2024-06-22 07:48:38,8
2024-06-22 08:18:38,79
2024-06-22 08:48:38,9
2024-06-22 09:18:38,86
2024-06-22 09:48:38,50
2024-06-22 10:18:38,20
2024-06-22 10:48:38,40
2024-06-22 11:18:38,22
2024-06-22 11:48:38,66
2024-06-22 12:18:38,80
2024-06-22 12:48:38,46
2024-06-22 13:18:38,2
2024-06-22 13:48:38,46
2024-06-22 14:18:38,14
2024-06-22 14:48:38,44
2024-06-22 15:18:38,47
2024-06-22 15:48:38,36
2024-06-22 16:18:38,69
2024-06-22 16:48:38,95
2024-06-22 17:18:38,16
2024-06-22 17:48:38,7
2024-06-22 18:18:38,20
2024-06-22 18:48:38,60
2024-06-22 19:18:38,37
2024-06-22 19:48:38,53
2024-06-22 20:18:38,84
2024-06-22 20:48:38,17
2024-06-22 21:18:38,72
2024-06-22 21:48:38,46
2024-06-22 22:18:38,4
2024-06-22 22:48:38,51
2024-06-22 23:18:38,44
2024-06-22 23:48:38,4
2024-06-23 00:18:38,55
2024-06-23 00:48:38,72
2024-06-23 01:18:38,46
2024-06-23 01:48:38,15
2024-06-23 02:18:38,66
2024-06-23 02:48:38,92
2024-06-23 03:18:38,50
2024-06-23 03:48:38,50
2024-06-23 04:18:38,19
2024-06-23 04:48:38,10
2024-06-23 05:18:38,89
2024-06-23 05:48:38,35
2024-06-23 06:18:38,46
2024-06-23 06:48:38,55
2024-06-23 07:18:38,58
2024-06-23 07:48:38,81
2024-06-23 08:18:38,63
2024-06-23 08:48:38,54
2024-06-23 09:18:38,42
2024-06-23 09:48:38,59
2024-06-23 10:18:38,17
2024-06-23 10:48:38,85
2024-06-23 11:18:38,13
2024-06-23 11:48:38,98
2024-06-23 12:18:38,7
2024-06-23 12:48:38,63
2024-06-23 13:18:38,64
2024-06-23 13:48:38,38
2024-06-23 14:18:38,36
2024-06-23 14:48:38,14
2024-06-23 15:18:38,9
2024-06-23 15:48:38,4
2024-06-23 16:18:38,93
2024-06-23 16:48:38,81
2024-06-23 17:18:38,69
2024-06-23 17:48:38,9
2024-06-23 18:18:38,62
2024-06-23 18:48:38,39
2024-06-23 19:18:38,84
2024-06-23 19:48:38,88
2024-06-23 20:18:38,48
2024-06-23 20:48:38,39
2024-06-23 21:18:38,51
2024-06-23 21:48:38,24
2024-06-23 22:18:38,100
2024-06-23 22:48:38,8
2024-06-23 23:18:38,30
2024-06-23 23:48:38,59
2024-06-24 00:18:38,95
2024-06-24 00:48:38,72
2024-06-24 01:18:38,10
2024-06-24 01:48:38,10
2024-06-24 02:18:38,52
2024-06-24 02:48:38,86
2024-06-24 03:18:38,76
2024-06-24 03:48:38,88
2024-06-24 04:18:38,23
2024-06-24 04:48:38,16
2024-06-24 05:18:38,11
2024-06-24 05:48:38,46
2024-06-24 06:18:38,89
2024-06-24 06:48:38,10
2024-06-24 07:18:38,8
2024-06-24 07:48:38,59
2024-06-24 08:18:38,1
2024-06-24 08:48:38,59
2024-06-24 09:18:38,95
2024-06-24 09:48:38,96
2024-06-24 10:18:38,48
2024-06-24 10:48:38,78
2024-06-24 11:18:38,15
2024-06-24 11:48:38,33
2024-06-24 12:18:38,9
2024-06-24 12:48:38,31
2024-06-24 13:18:38,71
2024-06-24 13:48:38,46
2024-06-24 14:18:38,36
2024-06-24 14:48:38,30
2024-06-24 15:18:38,96
2024-06-24 15:48:38,14
2024-06-24 16:18:38,7
2024-06-24 16:48:38,89
2024-06-24 17:18:38,99
2024-06-24 17:48:38,8
2024-06-24 18:18:38,79
2024-06-24 18:48:38,68
2024-06-24 19:18:38,32
2024-06-24 19:48:38,99
2024-06-24 20:18:38,17
2024-06-24 20:48:38,57
2024-06-24 21:18:38,88
2024-06-24 21:48:38,34
2024-06-24 22:18:38,99
2024-06-24 22:48:38,22
2024-06-24 23:18:38,25
2024-06-24 23:48:38,30
2024-06-25 00:18:38,45
2024-06-25 00:48:38,7
2024-06-25 01:18:38,52
2024-06-25 01:48:38,3
2024-06-25 02:18:38,67
2024-06-25 02:48:38,93
2024-06-25 03:18:38,12
2024-06-25 03:48:38,64
2024-06-25 04:18:38,96
2024-06-25 04:48:38,72
2024-06-25 05:18:38,33
2024-06-25 05:48:38,82
2024-06-25 06:18:38,44
2024-06-25 06:48:38,39
2024-06-25 07:18:38,0
2024-06-25 07:48:38,97
2024-06-25 08:18:38,98
2024-06-25 08:48:38,62
2024-06-25 09:18:38,60
2024-06-25 09:48:38,75
2024-06-25 10:18:38,37
2024-06-25 10:48:38,43
2024-06-25 11:18:38,22
2024-06-25 11:48:38,25
2024-06-25 12:18:38,75
2024-06-25 12:48:38,51
2024-06-25 13:18:38,41
2024-06-25 13:48:38,15
2024-06-25 14:18:38,19
2024-06-25 14:48:38,32
2024-06-25 15:18:38,22
2024-06-25 15:48:38,24
2024-06-25 16:18:38,49
2024-06-25 16:48:38,18
2024-06-25 17:18:38,72
2024-06-25 17:48:38,37
2024-06-25 18:18:38,65
2024-06-25 18:48:38,70
2024-06-25 19:18:38,58
2024-06-25 19:48:38,99
2024-06-25 20:18:38,5
2024-06-25 20:48:38,36
2024-06-25 21:18:38,39
2024-06-25 21:48:38,34
2024-06-25 22:18:38,37
2024-06-25 22:48:38,81
2024-06-25 23:18:38,87
2024-06-25 23:48:38,72
2024-06-26 00:18:38,75
2024-06-26 00:48:38,19
2024-06-26 01:18:38,37
2024-06-26 01:48:38,93
2024-06-26 02:18:38,85
2024-06-26 02:48:38,96
2024-06-26 03:18:38,96
2024-06-26 03:48:38,78
2024-06-26 04:18:38,83
2024-06-26 04:48:38,94
2024-06-26 05:18:38,98
2024-06-26 05:48:38,5
2024-06-26 06:18:38,65
2024-06-26 06:48:38,5
2024-06-26 07:18:38,85
2024-06-26 07:48:38,16
2024-06-26 08:18:38,19
2024-06-26 08:48:38,83
2024-06-26 09:18:38,87
2024-06-26 09:48:38,74
2024-06-26 10:18:38,32
2024-06-26 10:48:38,15
2024-06-26 11:18:38,83
2024-06-26 11:48:38,72
2024-06-26 12:18:38,20
2024-06-26 12:48:38,90
2024-06-26 13:18:38,28
2024-06-26 13:48:38,39
2024-06-26 14:18:38,60
2024-06-26 14:48:38,67
2024-06-26 15:18:38,64
2024-06-26 15:48:38,80
2024-06-26 16:18:38,34
2024-06-26 16:48:38,69
2024-06-26 17:18:38,69
2024-06-26 17:48:38,84
2024-06-26 18:18:38,32
2024-06-26 18:48:38,33
2024-06-26 19:18:38,63
2024-06-26 19:48:38,71
2024-06-26 20:18:38,51
2024-06-26 20:48:38,4
2024-06-26 21:18:38,36
2024-06-26 21:48:38,12
2024-06-26 22:18:38,90
2024-06-26 22:48:38,82
2024-06-26 23:18:38,51
2024-06-26 23:48:38,3
2024-06-27 00:18:38,49
2024-06-27 00:48:38,58
2024-06-27 01:18:38,0
2024-06-27 01:48:38,30
2024-06-27 02:18:38,77
2024-06-27 02:48:38,21
2024-06-27 03:18:38,95
2024-06-27 03:48:38,59
2024-06-27 04:18:38,5
2024-06-27 04:48:38,76
2024-06-27 05:18:38,65
2024-06-27 05:48:38,23
